player_name,player_height,pts,reb,ast,label
T.J. Ford,182.88,3.6,1.3,3.2,1
Sundiata Gaines,185.42,5.1,1.9,2.2,1
Steve Novak,208.28,8.8,1.9,0.2,0
Terrence Williams,198.12,7.1,3.4,2.2,1
Michael Beasley,208.28,11.5,4.4,1.0,3
Tyler Honeycutt,203.2,1.3,0.9,0.5,0
Mehmet Okur,210.82,7.6,4.8,1.8,3
Jodie Meeks,193.04,8.4,2.4,0.8,1
Joe Johnson,200.66,18.8,3.7,3.9,4
Joel Anthony,205.74,3.4,3.9,0.1,0
Joel Przybilla,215.9,2.0,5.1,0.2,0
Johan Petro,213.36,4.2,3.8,0.8,0
John Lucas III,180.34,7.5,1.6,2.2,1
John Salmons,198.12,7.5,2.9,2.0,1
John Wall,193.04,16.3,4.5,8.0,4
Jon Brockman,200.66,1.1,2.1,0.3,0
Jon Leuer,208.28,4.7,2.6,0.5,0
Jonas Jerebko,208.28,8.7,4.8,0.7,3
Jonny Flynn,182.88,4.5,1.3,3.3,1
Jordan Crawford,193.04,14.7,2.6,3.0,4
Jordan Farmar,187.96,10.4,1.6,3.3,1
Joakim Noah,210.82,10.2,9.8,2.5,2
Jordan Hamilton,200.66,4.4,2.4,0.8,0
Jordan Williams,208.28,4.6,3.6,0.3,0
Jose Calderon,190.5,10.5,3.0,8.8,4
Josh Childress,203.2,2.9,2.8,1.0,0
Josh Davis,203.2,1.9,1.8,0.4,0
Josh Harrellson,208.28,4.4,3.9,0.3,0
Josh Howard,200.66,8.7,3.7,1.2,3
Josh McRoberts,208.28,2.8,3.4,1.0,0
Josh Selby,187.96,2.3,0.5,1.1,1
Josh Smith,205.74,18.8,9.6,3.9,2
Jrue Holiday,193.04,13.5,3.3,4.5,4
Julyan Stone,198.12,1.6,1.1,1.7,0
Justin Dentmon,180.34,4.3,1.3,1.7,1
Justin Harper,208.28,1.4,0.9,0.1,0
Juwan Howard,205.74,1.5,1.7,0.4,0
Jordan Hill,208.28,5.0,4.8,0.4,3
Jimmy Butler,200.66,2.6,1.3,0.3,0
Jimmer Fredette,187.96,7.6,1.2,1.8,1
Jerryd Bayless,190.5,11.4,2.1,3.8,1
Metta World Peace,200.66,7.7,3.4,2.2,3
James Harden,195.58,16.8,4.1,3.7,4
James Johnson,205.74,9.1,4.7,2.0,3
James Jones,203.2,3.6,1.0,0.4,0
James Singleton,203.2,8.2,6.8,1.3,3
Jan Vesely,210.82,4.7,4.4,0.8,3
Jannero Pargo,185.42,5.6,1.5,1.9,1
Jared Dudley,200.66,12.7,4.6,1.7,3
Jared Jeffries,210.82,4.4,3.9,0.7,0
Jarrett Jack,190.5,15.6,3.9,6.3,4
Jason Collins,213.36,1.3,1.6,0.3,0
Jason Kidd,193.04,6.2,4.1,5.5,4
Jason Maxiell,200.66,6.5,5.1,0.6,3
Jason Richardson,198.12,11.6,3.6,2.0,3
Jason Smith,213.36,9.9,4.9,0.9,3
Jason Terry,187.96,15.1,2.4,3.6,4
Jason Thompson,210.82,9.1,6.9,1.2,3
Jerry Stackhouse,198.12,3.6,0.8,0.5,0
Jerry Smith,187.96,1.4,1.4,0.8,1
Jerome Jordan,213.36,2.0,1.3,0.2,0
Jerome Dyson,190.5,7.4,2.1,2.0,1
Jermaine O'Neal,210.82,5.0,5.4,0.4,3
Jeremy Tyler,208.28,4.9,3.3,0.4,0
Kawhi Leonard,200.66,7.9,5.1,1.1,3
Jeremy Pargo,187.96,2.9,0.8,1.3,1
Jeremy Evans,205.74,2.1,1.7,0.4,0
Jeff Teague,187.96,12.6,2.4,4.9,4
Jeff Foster,210.82,2.3,3.8,0.4,0
Jeff Foote,213.36,1.0,1.5,0.0,0
Jeff Ayres,205.74,1.7,1.7,0.2,0
Jeff Adrien,201.0,2.6,2.8,0.1,0
Jeremy Lin,190.5,14.6,3.1,6.2,4
Keith Benson,210.82,0.0,1.0,0.0,0
Jason Kapono,203.2,2.0,0.5,0.4,0
Kelenna Azubuike,195.58,2.3,0.0,0.0,0
Lou Amundson,205.74,3.6,3.7,0.2,0
Lou Williams,185.42,14.9,2.4,3.5,4
Luc Mbah a Moute,203.2,7.7,5.3,0.7,3
Luis Scola,205.74,15.5,6.5,2.1,2
Luke Babbitt,205.74,5.1,2.4,0.4,0
Luke Harangody,200.66,2.9,2.5,0.3,0
Luke Ridnour,187.96,12.1,2.7,4.8,4
Luke Walton,203.2,1.8,1.6,1.2,0
Luol Deng,205.74,15.3,6.5,2.9,2
Malcolm Lee,195.58,3.3,1.4,1.6,1
Malcolm Thomas,205.74,0.3,1.0,0.3,0
Manny Harris,195.58,6.7,2.7,1.2,1
Manu Ginobili,198.12,12.9,3.4,4.4,4
MarShon Brooks,195.58,12.6,3.6,2.3,3
Linas Kleiza,203.2,9.7,4.1,0.9,3
Marc Gasol,215.9,14.6,8.9,3.1,2
Marco Belinelli,195.58,11.8,2.6,1.5,1
Marcus Camby,210.82,4.9,9.0,1.8,3
Marcus Morris,205.74,2.4,0.9,0.2,0
Marcus Thornton,193.04,18.7,3.7,1.9,4
Mario Chalmers,187.96,9.8,2.7,3.5,1
Markieff Morris,208.28,7.4,4.4,1.0,3
Marquis Daniels,198.12,3.2,1.7,1.2,0
Martell Webster,200.66,6.9,3.6,0.9,3
Marvin Williams,205.74,10.2,5.2,1.2,3
Matt Barnes,200.66,7.8,5.5,2.0,3
Matt Bonner,208.28,6.6,3.3,0.9,3
Matt Carroll,198.12,2.7,1.1,0.7,0
Keith Bogans,195.58,4.2,2.2,0.6,0
Maurice Evans,195.58,4.9,1.0,0.4,0
Marcin Gortat,210.82,15.4,10.0,0.9,2
Lester Hudson,190.5,10.9,2.9,2.3,1
Marreese Speights,208.28,8.8,6.2,0.8,3
LeBron James,203.2,27.1,7.9,6.2,4
Kosta Koufos,213.36,5.5,5.4,0.3,3
Kobe Bryant,198.12,27.9,5.4,4.6,4
Klay Thompson,200.66,12.5,2.4,2.0,3
Kirk Hinrich,193.04,6.6,2.1,2.8,1
Keyon Dooling,190.5,4.0,0.8,1.1,1
Kevin Seraphin,205.74,7.9,4.9,0.6,3
Kris Humphries,205.74,13.8,11.0,1.5,2
Kevin Martin,200.66,17.1,2.7,2.8,4
Kevin Durant,205.74,28.0,8.0,3.5,2
Kenyon Martin,205.74,5.2,4.3,0.4,3
Kemba Walker,185.42,12.1,3.5,4.4,4
Kenneth Faried,203.2,10.2,7.7,0.8,3
Leandro Barbosa,190.5,11.1,2.0,1.5,1
Kendrick Perkins,208.28,5.1,6.6,1.2,3
Kevin Love,208.28,26.0,13.3,2.0,2
Kurt Thomas,205.74,3.0,3.5,0.9,0
Kevin Garnett,210.82,15.8,8.2,2.9,2
Kyle Korver,200.66,8.1,2.4,1.7,1
Kwame Brown,210.82,6.3,6.3,0.4,3
Larry Owens,200.66,1.9,1.9,0.6,0
Larry Hughes,195.58,1.3,0.6,0.8,0
Lavoy Allen,205.74,4.1,4.2,0.8,0
Lance Thomas,203.2,4.0,3.0,0.3,0
Lance Stephenson,195.58,2.5,1.3,1.1,0
Landry Fields,200.66,8.8,4.2,2.6,3
LaMarcus Aldridge,210.82,21.7,8.0,2.4,2
Kyle Lowry,182.88,14.3,4.5,6.6,4
Lamar Odom,208.28,6.6,4.2,1.7,3
Lazar Hayward,198.12,1.4,0.6,0.2,0
Kyrie Irving,190.5,18.5,3.7,5.4,4
Kyrylo Fesenko,215.9,2.7,3.0,0.3,0
Larry Sanders,210.82,3.6,3.1,0.6,0
Ryan Hollins,213.36,3.4,2.3,0.2,0
Sam Young,198.12,2.8,2.2,0.8,0
Samardo Samuels,205.74,3.2,1.6,0.4,0
Samuel Dalembert,210.82,6.7,5.9,0.4,3
Sasha Pavlovic,200.66,2.6,1.4,0.8,0
Scott Machado,185.42,1.3,0.2,1.0,1
Ryan Anderson,208.28,16.2,6.4,1.2,2
Sebastian Telfair,182.88,5.6,1.4,2.6,1
Serge Ibaka,208.28,13.2,7.7,0.5,2
Shane Battier,203.2,6.6,2.3,1.0,0
Russell Westbrook,190.5,23.2,5.2,7.4,4
Shelvin Mack,190.5,4.6,1.3,2.2,1
Shaun Livingston,200.66,6.3,2.4,3.3,1
Shavlik Randolph,208.28,4.2,4.4,0.3,0
Shawn Marion,200.66,12.1,7.8,2.4,2
Solomon Jones,208.28,0.0,1.5,0.0,0
Spencer Hawes,215.9,11.0,7.2,2.2,2
Stephen Curry,190.5,22.9,4.0,6.9,4
Stephen Jackson,203.2,6.2,2.8,1.5,0
Steve Blake,190.5,7.3,2.9,3.8,1
Rudy Gay,203.2,18.2,6.1,2.7,2
Steve Nash,190.5,12.7,2.8,6.7,4
Steve Novak,208.28,6.6,1.9,0.4,0
Taj Gibson,205.74,8.0,5.3,0.9,3
Shannon Brown,193.04,10.5,2.5,1.8,1
Royal Ivey,193.04,3.2,1.1,0.6,1
Reggie Evans,203.2,4.5,11.1,0.5,2
Ronny Turiaf,208.28,1.9,2.3,0.5,0
Paul Pierce,200.66,18.6,6.3,4.8,4
Perry Jones III,210.82,2.3,1.6,0.3,0
Tayshaun Prince,205.74,10.4,4.4,2.4,3
Quentin Richardson,198.12,5.0,10.0,1.0,3
Quincy Acy,200.66,4.0,2.7,0.4,0
Quincy Miller,205.74,1.3,0.3,0.4,0
Quincy Pondexter,198.12,6.4,2.2,1.0,0
Rajon Rondo,185.42,13.7,5.6,11.1,4
Ramon Sessions,190.5,14.4,2.8,3.8,4
Randy Foye,193.04,10.8,1.5,2.0,1
Rashard Lewis,208.28,5.2,2.2,0.5,0
Rasheed Wallace,210.82,7.0,4.0,0.3,3
Roy Hibbert,218.44,11.9,8.3,1.4,2
Ray Allen,195.58,10.9,2.7,1.7,1
Reggie Jackson,190.5,5.3,2.4,1.7,1
Reggie Williams,201.0,3.7,1.3,1.0,0
Richard Hamilton,200.66,9.8,1.7,2.4,1
Richard Jefferson,200.66,3.1,1.5,0.6,0
Ricky Rubio,193.04,10.7,4.0,7.3,4
Robert Sacre,213.36,1.3,1.1,0.2,0
Robin Lopez,213.36,11.3,5.6,0.8,3
Rodney Stuckey,195.58,11.5,2.8,3.6,1
Rodrigue Beaubois,187.96,4.0,1.3,1.9,1
Roger Mason Jr.,195.58,5.3,1.9,1.1,1
Ronnie Brewer,200.66,3.0,2.3,0.8,0
Ronnie Price,187.96,2.7,1.1,1.9,1
Raymond Felton,185.42,13.9,2.9,5.5,4
Terrel Harris,193.04,0.8,1.3,0.5,0
Vince Carter,198.12,13.4,4.1,2.4,3
Terrence Ross,198.12,6.4,2.0,0.7,0
Vladimir Radmanovic,208.28,1.3,1.1,0.3,0
Wayne Ellington,193.04,7.9,2.1,1.3,1
Wesley Johnson,200.66,8.0,2.5,0.7,0
Wesley Matthews,195.58,14.8,2.8,2.5,1
Will Barton,195.58,4.0,2.0,0.8,0
Will Bynum,182.88,9.8,1.5,3.6,1
Will Conroy,187.96,0.3,0.3,0.0,1
Willie Green,190.5,6.3,1.3,0.8,1
Wilson Chandler,203.2,13.0,5.1,1.3,3
Xavier Henry,198.12,3.9,1.8,0.3,0
Zach Randolph,205.74,15.4,11.2,1.4,2
Zaza Pachulia,210.82,5.9,6.5,1.5,3
Josh Howard,200.66,6.7,3.3,0.4,0
Josh Harrellson,208.28,1.7,1.2,0.0,0
Josh Childress,203.2,1.0,1.1,0.4,0
Josh Akognon,180.34,1.7,0.3,0.3,1
Jose Calderon,190.5,11.3,2.4,7.1,4
Jordan Hill,208.28,6.7,5.7,0.4,3
Jordan Hamilton,200.66,5.2,2.4,0.6,0
Jordan Crawford,193.04,11.6,3.0,3.2,1
Jonas Valanciunas,210.82,8.9,6.0,0.7,3
Jonas Jerebko,208.28,7.7,3.8,0.9,3
Jon Leuer,208.28,2.0,1.3,0.3,0
Paul Millsap,203.2,14.6,7.1,2.6,2
John Wall,193.04,18.5,4.0,7.6,4
Victor Claver,205.74,3.8,2.4,0.9,0
Viacheslav Kravtsov,210.82,3.1,1.8,0.4,0
Udonis Haslem,203.2,3.9,5.4,0.5,3
Tyson Chandler,215.9,10.4,10.7,0.9,2
Terrence Williams,198.12,4.6,1.8,1.6,1
Thabo Sefolosha,200.66,7.6,3.9,1.5,3
Thaddeus Young,203.2,14.8,7.5,1.6,2
Thomas Robinson,208.28,4.8,4.5,0.7,3
Tiago Splitter,210.82,10.3,6.4,1.6,3
Tim Duncan,210.82,17.8,9.9,2.7,2
Tim Ohlbrecht,210.82,1.0,0.3,0.3,0
Timofey Mozgov,215.9,2.6,2.6,0.2,0
Tobias Harris,203.2,11.0,5.2,1.3,3
Toney Douglas,187.96,7.5,1.9,2.1,1
Tony Allen,193.04,8.9,4.6,1.2,3
Tony Parker,187.96,20.3,3.0,7.6,4
Terrence Jones,205.74,5.5,3.4,0.8,0
Tony Wroten,198.12,2.6,0.8,1.2,0
Travis Outlaw,205.74,5.3,1.6,0.6,0
Trevor Ariza,203.2,9.5,4.8,2.0,3
Trevor Booker,203.2,5.3,5.0,0.8,3
Tristan Thompson,205.74,11.7,9.4,1.3,2
Troy Murphy,210.82,4.6,3.5,0.5,0
Ty Lawson,180.34,16.7,2.7,6.9,4
Tyler Hansbrough,205.74,7.0,4.6,0.4,3
Tyler Honeycutt,203.2,0.9,1.1,0.2,0
Tyler Zeller,213.36,7.9,5.7,1.2,3
Tyreke Evans,198.12,15.2,4.4,3.5,4
Tyrus Thomas,208.28,4.8,2.3,0.7,0
Tyshawn Taylor,190.5,2.2,0.5,0.6,1
Tornike Shengelia,205.74,1.6,1.2,0.2,0
Paul George,203.2,17.4,7.6,4.1,2
Linas Kleiza,203.2,7.4,2.6,0.8,0
Patty Mills,182.88,5.1,0.9,1.1,1
Kosta Koufos,213.36,8.0,6.9,0.4,3
Kris Humphries,205.74,5.8,5.6,0.5,3
Kris Joseph,200.66,0.9,0.7,0.1,0
Kurt Thomas,205.74,2.5,2.3,0.5,0
Kwame Brown,210.82,1.9,3.4,0.4,0
Kyle Korver,200.66,10.9,4.0,2.0,3
Kyle Lowry,182.88,11.6,4.7,6.4,4
Kyle O'Quinn,208.28,4.1,3.7,0.9,0
Kyle Singler,203.2,8.8,4.0,0.9,3
Kyrie Irving,190.5,22.5,3.7,5.9,4
LaMarcus Aldridge,210.82,21.1,9.1,2.6,2
Lamar Odom,208.28,4.0,5.9,1.7,3
Lance Stephenson,195.58,8.8,3.9,2.9,1
Lance Thomas,203.2,2.5,1.9,0.3,0
Landry Fields,200.66,4.7,4.1,1.2,3
Larry Sanders,210.82,9.8,9.5,1.2,2
Lavoy Allen,205.74,5.8,5.0,0.9,3
Lazar Hayward,198.12,2.5,1.0,0.8,0
LeBron James,203.2,26.8,8.0,7.3,4
Leandro Barbosa,190.5,5.2,1.1,1.4,1
Lou Amundson,205.74,1.9,2.7,0.3,0
Lou Williams,185.42,14.1,2.1,3.6,4
Luc Mbah a Moute,203.2,6.7,4.4,0.9,3
Luis Scola,205.74,12.8,6.6,2.2,3
Luke Babbitt,205.74,3.9,2.2,0.5,0
Kobe Bryant,198.12,27.3,5.6,6.0,4
Klay Thompson,200.66,16.6,3.7,2.2,3
Kirk Hinrich,193.04,7.7,2.6,5.2,4
Kim English,198.12,2.9,0.9,0.6,0
John Salmons,198.12,8.8,2.7,3.0,1
Josh McRoberts,208.28,6.0,4.9,2.1,3
Josh Selby,187.96,2.0,0.5,0.4,1
Josh Smith,205.74,17.5,8.4,4.2,2
Jrue Holiday,193.04,17.7,4.2,8.0,4
Julyan Stone,198.12,1.8,0.8,0.5,0
Justin Dentmon,180.34,0.0,0.0,0.0,1
Justin Holiday,198.12,4.7,1.6,1.7,1
Juwan Howard,205.74,3.0,1.1,0.9,0
Kawhi Leonard,200.66,11.9,6.0,1.6,3
Keith Bogans,195.58,4.2,1.6,1.0,1
Kemba Walker,185.42,17.7,3.5,5.7,4
Luke Ridnour,187.96,11.5,2.5,3.8,1
Kendall Marshall,193.04,3.0,0.9,3.0,1
Kenneth Faried,203.2,11.5,9.2,1.0,2
Kent Bazemore,195.58,2.0,0.4,0.4,0
Kenyon Martin,205.74,7.2,5.3,0.4,3
Kevin Durant,205.74,28.1,7.9,4.6,2
Kevin Garnett,210.82,14.8,7.8,2.3,2
Kevin Jones,203.2,3.0,2.4,0.3,0
Kevin Love,208.28,18.3,14.0,2.3,2
Kevin Martin,200.66,14.0,2.3,1.4,3
Kevin Murphy,198.12,0.9,0.2,0.1,0
Kevin Seraphin,205.74,9.1,4.4,0.7,3
Keyon Dooling,190.5,4.4,0.1,1.1,1
Khris Middleton,200.66,6.1,1.9,1.0,0
Kendrick Perkins,208.28,4.2,6.0,1.4,3
Luke Walton,203.2,3.4,2.9,3.3,1
Luke Zeller,210.82,1.2,0.6,0.2,0
Luol Deng,205.74,16.5,6.3,3.0,2
Mike James,187.96,6.1,1.6,3.1,1
Mike Miller,203.2,4.8,2.7,1.7,0
Mike Scott,203.2,4.6,2.8,0.3,0
Miles Plumlee,210.82,0.9,1.6,0.1,0
Mirza Teletovic,205.74,3.5,1.8,0.4,0
Mo Williams,185.42,12.9,2.4,6.2,4
Monta Ellis,190.5,19.2,3.9,6.0,4
Nando De Colo,195.58,3.8,1.9,1.9,1
Nate Robinson,175.26,13.1,2.2,4.4,4
Nazr Mohammed,208.28,2.6,3.1,0.4,0
Nene,210.82,12.6,6.7,2.9,2
Nick Collison,208.28,5.1,4.1,1.5,3
Mike Dunleavy,205.74,10.5,3.9,1.9,3
Nick Young,200.66,10.6,2.2,1.4,3
Nikola Pekovic,210.82,16.3,8.8,0.9,2
Nikola Vucevic,213.36,13.1,11.9,1.9,2
Nolan Smith,187.96,2.8,0.7,0.9,1
Norris Cole,187.96,5.6,1.6,2.1,1
O.J. Mayo,193.04,15.3,3.5,4.4,4
Omer Asik,213.36,10.1,11.7,0.9,2
Omri Casspi,205.74,4.0,2.7,0.7,0
Orlando Johnson,195.58,4.0,2.2,0.9,0
PJ Tucker,198.12,6.4,4.4,1.4,3
Pablo Prigioni,190.5,3.5,1.8,3.0,1
Patrick Beverley,185.42,5.6,2.7,2.9,1
Patrick Patterson,205.74,10.4,4.7,1.1,3
Nicolas Batum,203.2,14.3,5.6,4.9,4
Pau Gasol,213.36,13.7,8.6,4.1,2
Mike Conley,185.42,14.6,2.8,6.1,4
Mickael Gelabale,200.66,5.0,2.8,0.7,0
Maalik Wayns,185.42,2.8,0.3,1.0,1
Malcolm Lee,195.58,4.9,2.4,1.3,1
Malcolm Thomas,205.74,1.3,1.3,0.3,0
Manu Ginobili,198.12,11.8,3.4,4.6,4
MarShon Brooks,195.58,5.4,1.4,1.0,1
Marc Gasol,215.9,14.1,7.8,4.0,2
Marcin Gortat,210.82,11.1,8.5,1.2,2
Marco Belinelli,195.58,9.6,1.9,2.0,1
Marcus Camby,210.82,1.8,3.3,0.6,0
Marcus Morris,205.74,7.7,3.6,0.8,3
Marcus Thornton,193.04,12.7,2.5,1.3,1
Mario Chalmers,187.96,8.6,2.2,3.5,1
Mickael Pietrus,198.12,5.3,1.9,0.5,0
Markieff Morris,208.28,8.2,4.8,1.3,3
Marquis Teague,187.96,2.1,0.9,1.3,1
Marreese Speights,208.28,8.3,4.9,0.6,3
Martell Webster,200.66,11.4,3.9,1.9,3
Marvin Williams,205.74,7.2,3.6,1.1,3
Matt Barnes,200.66,10.3,4.6,1.5,3
Matt Bonner,208.28,4.2,1.9,0.5,0
Matt Carroll,198.12,0.0,0.0,1.0,0
Maurice Harkless,203.2,8.2,4.4,0.7,3
Metta World Peace,200.66,12.4,5.0,1.5,3
Meyers Leonard,215.9,5.5,3.7,0.5,0
Michael Beasley,208.28,10.1,3.8,1.5,3
Michael Kidd-Gilchrist,200.66,9.0,5.8,1.5,3
Marquis Daniels,198.12,5.5,2.5,1.1,0
John Lucas III,180.34,5.3,1.0,1.7,1
Aaron Brooks,182.88,7.1,1.5,2.2,1
John Henson,210.82,6.0,4.7,0.5,3
Earl Watson,185.42,2.0,1.8,4.0,1
Ed Davis,208.28,7.7,5.7,0.8,3
Eddy Curry,213.36,4.5,2.0,0.0,0
Ekpe Udoh,208.28,4.3,3.3,0.6,0
Elton Brand,205.74,7.2,6.0,1.0,3
Emeka Okafor,208.28,9.7,8.8,1.2,2
Enes Kanter,210.82,7.2,4.3,0.4,3
Eric Bledsoe,185.42,8.5,3.0,3.1,1
Eric Gordon,190.5,17.0,1.8,3.3,4
Eric Maynor,190.5,4.5,0.7,2.8,1
Ersan Ilyasova,208.28,13.2,7.1,1.6,2
Evan Fournier,198.12,5.3,0.9,1.2,0
Evan Turner,200.66,13.3,6.3,4.3,4
Fab Melo,213.36,1.2,0.5,0.0,0
Festus Ezeli,210.82,2.4,4.0,0.3,0
Francisco Garcia,200.66,5.5,1.6,1.1,0
Garrett Temple,198.12,5.1,2.4,2.3,1
Gary Neal,193.04,9.5,2.1,1.9,1
George Hill,187.96,14.2,3.7,4.7,4
Gerald Green,203.2,7.0,2.4,0.8,0
Gerald Henderson,195.58,15.5,3.7,2.6,3
Gerald Wallace,200.66,7.7,4.6,2.6,3
Glen Davis,205.74,15.1,7.2,2.1,2
Earl Clark,208.28,7.3,5.5,1.1,3
Earl Barron,213.36,3.3,5.1,0.4,3
E'Twaun Moore,193.04,7.8,2.2,2.7,1
Dwyane Wade,193.04,21.2,5.0,5.1,4
DeMarcus Cousins,210.82,17.1,9.9,2.7,2
DeMarre Carroll,203.2,6.0,2.8,0.9,0
DeQuan Jones,203.2,3.7,1.7,0.3,0
DeSagana Diop,213.36,0.7,2.3,0.6,0
DeShawn Stevenson,195.58,5.1,2.2,0.9,1
Derek Fisher,185.42,5.3,1.1,1.4,1
Deron Williams,190.5,18.9,3.0,7.7,4
Derrick Favors,208.28,9.4,7.1,1.0,3
Derrick Williams,203.2,12.0,5.5,0.6,3
Devin Ebanks,205.74,3.4,2.2,0.5,0
Devin Harris,190.5,9.9,2.0,3.4,1
Goran Dragic,190.5,14.7,3.1,7.4,4
Dexter Pittman,210.82,0.7,1.1,0.0,0
Dion Waiters,193.04,14.7,2.4,3.0,4
Dirk Nowitzki,213.36,17.3,6.8,2.5,2
Dominic McGuire,205.74,2.0,3.0,0.8,0
Dominique Jones,195.58,4.0,1.6,2.9,1
Donald Sloan,190.5,3.5,1.2,1.7,1
Donatas Motiejunas,213.36,5.7,2.1,0.7,0
Dorell Wright,205.74,9.2,3.8,1.9,3
Doron Lamb,193.04,3.3,1.0,0.7,1
Draymond Green,200.66,2.9,3.3,0.7,0
Drew Gooden,208.28,3.3,1.9,0.4,0
Dwight Howard,210.82,17.1,12.4,1.4,2
Diante Garrett,193.04,2.1,0.8,1.6,1
DeMar DeRozan,200.66,18.1,3.9,2.5,3
Gordon Hayward,203.2,14.1,3.1,3.0,3
Greg Monroe,210.82,16.0,9.6,3.5,2
James White,200.66,2.2,0.8,0.5,0
Jan Vesely,210.82,2.5,2.4,0.5,0
Jannero Pargo,185.42,6.5,1.1,2.1,1
Jared Cunningham,193.04,2.0,0.4,0.1,0
Jared Dudley,200.66,10.9,3.1,2.6,3
Jared Jeffries,210.82,1.2,1.6,0.4,0
Jared Sullinger,205.74,6.0,5.9,0.8,3
Jarrett Jack,190.5,12.9,3.1,5.6,4
Jarvis Varnado,205.74,0.6,0.7,0.2,0
Jason Collins,213.36,1.1,1.6,0.2,0
Jason Kidd,193.04,6.0,4.3,3.3,1
Jason Maxiell,200.66,6.9,5.7,0.8,3
Jason Richardson,198.12,10.5,3.8,1.5,3
Jason Smith,213.36,8.2,3.6,0.7,3
Jason Terry,187.96,10.1,2.0,2.5,1
Jason Thompson,210.82,10.9,6.7,1.0,3
Jeff Adrien,201.0,4.0,3.8,0.7,0
Jeff Ayres,205.74,3.9,2.8,0.4,0
Jeff Green,205.74,12.8,3.9,1.6,3
Jeff Teague,187.96,14.6,2.3,7.2,4
Jeffery Taylor,200.66,6.1,1.9,0.8,0
Jeremy Evans,205.74,2.0,1.6,0.3,0
Jeremy Lamb,195.58,3.1,0.8,0.2,0
James Jones,203.2,1.6,0.6,0.3,0
James Johnson,205.74,5.1,2.7,1.1,0
James Harden,195.58,25.9,4.9,5.8,4
James Anderson,198.12,3.8,1.8,1.1,0
Greg Smith,208.28,6.0,4.6,0.4,3
Greg Stiemsma,210.82,4.0,3.4,0.4,0
John Jenkins,193.04,6.1,1.5,0.9,1
Gustavo Ayon,208.28,3.7,3.6,1.3,0
Hakim Warrick,205.74,6.9,3.2,0.9,3
Hamed Haddadi,218.44,2.8,3.7,0.4,0
Harrison Barnes,203.2,9.2,4.1,1.2,3
Hasheem Thabeet,220.98,2.4,3.0,0.2,0
Hedo Turkoglu,208.28,2.9,2.4,2.1,0
Henry Sims,208.28,2.0,1.0,0.0,0
Ian Mahinmi,210.82,5.0,3.9,0.3,0
Grant Hill,203.2,3.2,1.7,0.9,0
Iman Shumpert,195.58,6.8,3.0,1.7,1
Ish Smith,182.88,2.4,1.2,1.7,1
Ivan Johnson,203.2,6.6,3.9,0.7,3
J.J. Barea,182.88,11.3,2.8,4.0,1
JJ Hickson,205.74,12.7,10.4,1.1,2
JJ Redick,193.04,14.1,2.2,3.8,4
JR Smith,198.12,18.1,5.3,2.7,2
JaVale McGee,213.36,9.1,4.8,0.3,3
Jae Crowder,198.12,5.0,2.4,1.2,0
Jamaal Tinsley,190.5,3.5,1.7,4.4,1
Jamal Crawford,195.58,16.5,1.7,2.5,1
Jameer Nelson,182.88,14.7,3.7,7.4,4
Isaiah Thomas,175.26,13.9,2.0,4.0,4
DeJuan Blair,200.66,5.4,3.8,0.7,0
DeAndre Liggins,198.12,1.5,1.4,0.4,0
DeAndre Jordan,210.82,8.8,7.2,0.3,3
Arnett Moultrie,208.28,3.7,3.1,0.2,0
Aron Baynes,208.28,2.7,2.0,0.3,0
Arron Afflalo,195.58,16.5,3.7,3.2,4
Austin Daye,210.82,4.5,2.2,0.8,0
Austin Rivers,193.04,6.2,1.8,2.1,1
Avery Bradley,187.96,9.2,2.2,2.1,1
Ben Gordon,190.5,11.2,1.7,1.9,1
Ben Hansbrough,190.5,2.0,0.6,0.8,1
Beno Udrih,190.5,8.2,2.1,4.6,1
Bernard James,208.28,2.8,2.8,0.1,0
Bismack Biyombo,205.74,4.8,7.3,0.4,3
Blake Griffin,208.28,18.0,8.3,3.7,2
Boris Diaw,203.2,5.8,3.4,2.4,3
Bradley Beal,195.58,13.9,3.8,2.4,3
Brandan Wright,208.28,8.5,4.1,0.6,3
Brandon Bass,203.2,8.7,5.2,1.0,3
Brandon Jennings,185.42,17.5,3.1,6.5,4
Brandon Knight,190.5,13.3,3.3,4.0,4
Brandon Roy,198.12,5.8,2.8,4.6,1
Brandon Rush,198.12,7.0,0.5,1.0,1
Brendan Haywood,213.36,3.5,4.8,0.5,3
Brian Roberts,185.42,7.1,1.2,2.8,1
Brook Lopez,213.36,19.4,6.9,0.9,2
Anthony Tolliver,203.2,4.1,2.5,0.5,0
Anthony Randolph,210.82,3.7,2.4,0.3,0
Anthony Morrow,195.58,4.0,0.7,0.3,0
Anthony Davis,208.28,13.5,8.2,1.0,2
AJ Price,187.96,7.7,2.0,3.6,1
Aaron Gray,213.36,2.8,3.2,0.8,0
Al Harrington,205.74,5.1,2.7,1.0,0
Al Horford,208.28,17.4,10.2,3.2,2
Al Jefferson,208.28,17.8,9.2,2.1,2
Al-Farouq Aminu,205.74,7.3,7.7,1.4,3
Alan Anderson,198.12,10.7,2.3,1.6,1
Alec Burks,198.12,7.0,2.3,1.4,1
Alexey Shved,198.12,8.6,2.3,3.7,1
Alonzo Gee,198.12,10.3,3.9,1.6,3
Amar'e Stoudemire,210.82,14.2,5.0,0.4,3
Byron Mullens,213.36,10.6,6.4,1.5,3
Amir Johnson,205.74,10.0,7.5,1.5,3
